1411	"B"	2010	"D"	1	"application/msword"	"doc"				
1411	"B"	2010	"C"	1	"application/pdf"	"pdf"			"FEFF004D006900630072006F0073006F0066007400200057006F007200640020002D002000440075"	"FEFF0064006F005000440046002000560065007200200037002E00300020004200750069006C0064"
1411	"B"	2010	"B"	1	"application/pdf"	"pdf"			"PScript5.dll Version 5.2.2"	"Acrobat Distiller 6.0 [Windows]"
1411	"B"	2010	"B"	1	"application/msword"	"doc"				
1411	"B"	2010	"B"	1	"application/msword"	"doc"				
1411	"B"	2010	"C"	1	"application/msword"	"doc"				
1411	"B"	2010	"B"	1	"application/msword"	"doc"				
1411	"B"	2010	"B"	1	"application/pdf"	"pdf"				
1411	"B"	2010	"D"	1	"application/msword"	"doc"				
1411	"B"	2010	"D"	2	"application/msword"	"doc"				
1411	"B"	2010	"B"	1	"application/pdf"	"pdf"			"PDFCreator Version 0.9.9"	"GPL Ghostscript 8.70"
1411	"B"	2010	"B"	2	"application/pdf"	"pdf"			"PDFCreator Version 0.9.9"	"GPL Ghostscript 8.70"
1411	"B"	2010	"B"	3	"application/pdf"	"pdf"			"FEFF005700720069007400650072"	"FEFF004F00700065006E004F00660066006900630065002E006F0072006700200033002E0031"
1411	"B"	2010	"A"	1	"application/msword"	"doc"				
1411	"B"	2010	"C"	1	"application/msword"	"doc"				
1411	"B"	2010	"A"	1	"application/msword"	"doc"				
1411	"B"	2010	"A"	1	"application/msword"	"doc"				
1411	"B"	2010	"A"	1	"application/msword"	"doc"				
1411	"B"	2010	"A"	1	"application/pdf"	"pdf"				
1411	"B"	2010	"C"	1	"application/msword"	"doc"				
1411	"B"	2010	"C"	2	"application/pdf"	"pdf"			"FEFF005700720069007400650072"	"FEFF004F00700065006E004F00660066006900630065002E006F0072006700200033002E0031"
1411	"B"	2010	"B"	1	"application/msword"	"doc"				
1411	"B"	2010	"A"	1	"application/msword"	"doc"				
1411	"B"	2010	"A"	1	"application/pdf"	"pdf"			"PDFCreator Version 0.9.9"	"GPL Ghostscript 8.70"
1411	"B"	2010	"A"	1	"application/vnd.openxmlformats-officedocument.wordprocessingml.document"	"docx"				
1411	"B"	2010	"B"	1	"application/pdf"	"pdf"			"PScript5.dll Version 5.2.2"	"Acrobat Distiller 7.0 [Windows]"
1411	"B"	2010	"D"	1	"application/pdf"	"pdf"				
1411	"B"	2010	"A"	1	"application/x-ole-storage"					
1411	"B"	2010	"C"	1	"application/msword"	"doc"				
1411	"B"	2010	"C"	2	"application/pdf"	"pdf"			"ABBYY PDF Transformer 3.0"	"PDF-XChange 4.0.163.0 [ABBYY] [Windows Seven Ultimate x64  [Build 7600]]"
